"productkey","storekey","risk_profile","months_count","avg_bias_pct","median_bias_pct","overforecast_rate","underforecast_rate"
105,270,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
105,290,systematic_overforecast,1,-0.33333333333333333333,-0.3333333333333333,1.00000000000000000000,0.00000000000000000000
105,300,systematic_overforecast,1,-0.77777777777777777778,-0.7777777777777778,1.00000000000000000000,0.00000000000000000000
105,340,systematic_underforecast,1,0.60000000000000000000,0.6,0.00000000000000000000,1.00000000000000000000
105,360,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
105,370,mixed_or_stable,2,0.52083333333333335000,0.5208333333333335,0.50000000000000000000,0.50000000000000000000
105,380,systematic_overforecast,1,-0.57142857142857142857,-0.5714285714285714,1.00000000000000000000,0.00000000000000000000
105,390,mixed_or_stable,2,-0.08333333333333333334,-0.08333333333333337,0.50000000000000000000,0.50000000000000000000
105,400,systematic_overforecast,1,-0.25000000000000000000,-0.25,1.00000000000000000000,0.00000000000000000000
105,410,mixed_or_stable,2,-0.25000000000000000000,-0.25,0.50000000000000000000,0.00000000000000000000
105,440,mixed_or_stable,6,0.68333333333333333333,-0.25,0.50000000000000000000,0.33333333333333333333
105,450,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
105,480,mixed_or_stable,6,0.65000000000000000000,0.0,0.33333333333333333333,0.33333333333333333333
105,500,mixed_or_stable,5,0.36666666666666666667,0.0,0.40000000000000000000,0.40000000000000000000
105,510,systematic_underforecast,3,0.83333333333333333333,0.5,0.00000000000000000000,0.66666666666666666667
105,530,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
105,540,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
105,550,mixed_or_stable,6,1.33333333333333333333,0.25,0.50000000000000000000,0.50000000000000000000
105,560,mixed_or_stable,2,0.41666666666666666667,0.41666666666666674,0.50000000000000000000,0.50000000000000000000
105,590,mixed_or_stable,2,-0.40000000000000000000,-0.4,0.50000000000000000000,0.00000000000000000000
105,605,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
105,620,mixed_or_stable,2,-0.41666666666666666667,-0.4166666666666667,0.50000000000000000000,0.00000000000000000000
105,630,systematic_underforecast,1,7.0000000000000000,7.0,0.00000000000000000000,1.00000000000000000000
105,650,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
105,999999,mixed_or_stable,40,1.00666666666666666417,-0.22916666666666666,0.52500000000000000000,0.40000000000000000000
106,35,systematic_overforecast,1,-0.80000000000000000000,-0.8,1.00000000000000000000,0.00000000000000000000
106,40,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
106,74,systematic_underforecast,1,4.0000000000000000,4.0,0.00000000000000000000,1.00000000000000000000
106,90,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
106,100,mixed_or_stable,4,0.18750000000000000000,0.0,0.25000000000000000000,0.25000000000000000000
106,190,mixed_or_stable,4,0.29166666666666666667,0.25,0.25000000000000000000,0.50000000000000000000
106,210,systematic_underforecast,1,2.0000000000000000,2.0,0.00000000000000000000,1.00000000000000000000
106,220,mixed_or_stable,4,0.64285714285714285714,0.28571428571428575,0.50000000000000000000,0.50000000000000000000
106,230,systematic_overforecast,3,0.05555555555555555556,-0.3333333333333333,0.66666666666666666667,0.33333333333333333333
106,270,systematic_overforecast,1,-0.33333333333333333333,-0.3333333333333333,1.00000000000000000000,0.00000000000000000000
106,290,systematic_underforecast,1,4.0000000000000000,4.0,0.00000000000000000000,1.00000000000000000000
106,310,systematic_overforecast,1,-0.42857142857142857143,-0.42857142857142855,1.00000000000000000000,0.00000000000000000000
106,340,systematic_underforecast,1,1.50000000000000000000,1.5,0.00000000000000000000,1.00000000000000000000
106,360,mixed_or_stable,2,0.25000000000000000000,0.25,0.50000000000000000000,0.50000000000000000000
106,400,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
106,420,systematic_overforecast,1,-0.33333333333333333333,-0.3333333333333333,1.00000000000000000000,0.00000000000000000000
106,430,mixed_or_stable,6,0.58888888888888888889,0.0,0.33333333333333333333,0.33333333333333333333
106,440,systematic_overforecast,3,-0.11111111111111111111,-0.5,0.66666666666666666667,0.33333333333333333333
106,465,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
106,480,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
106,500,mixed_or_stable,4,0.04166666666666666667,0.0,0.25000000000000000000,0.25000000000000000000
106,510,systematic_underforecast,2,2.1666666666666667,2.166666666666667,0.00000000000000000000,1.00000000000000000000
106,530,systematic_underforecast,1,6.0000000000000000,6.0,0.00000000000000000000,1.00000000000000000000
106,540,mixed_or_stable,3,1.04761904761904761905,0.0,0.33333333333333333333,0.33333333333333333333
106,550,mixed_or_stable,4,0.70833333333333333333,0.5,0.25000000000000000000,0.50000000000000000000
106,560,systematic_underforecast,3,2.09523809523809523810,2.5,0.33333333333333333333,0.66666666666666666667
106,590,mixed_or_stable,6,0.52777777777777777778,0.04166666666666663,0.50000000000000000000,0.50000000000000000000
106,605,mixed_or_stable,3,1.33333333333333333333,0.0,0.00000000000000000000,0.33333333333333333333
106,610,mixed_or_stable,4,0.63571428571428571429,0.2,0.25000000000000000000,0.50000000000000000000
106,620,mixed_or_stable,2,0.12500000000000000000,0.125,0.50000000000000000000,0.50000000000000000000
106,630,mixed_or_stable,4,-0.16666666666666666667,0.0,0.25000000000000000000,0.00000000000000000000
106,650,mixed_or_stable,2,-0.25000000000000000000,-0.25,0.50000000000000000000,0.00000000000000000000
106,660,systematic_underforecast,1,0.75000000000000000000,0.75,0.00000000000000000000,1.00000000000000000000
106,670,mixed_or_stable,2,1.00000000000000000000,1.0,0.00000000000000000000,0.50000000000000000000
106,999999,mixed_or_stable,29,1.13369532766084490222,0.0,0.41379310344827586207,0.37931034482758620690
107,10,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
107,50,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
107,74,mixed_or_stable,3,0.16666666666666666667,0.0,0.00000000000000000000,0.33333333333333333333
107,80,mixed_or_stable,2,0.25000000000000000000,0.25,0.50000000000000000000,0.50000000000000000000
107,90,mixed_or_stable,4,0.97916666666666666667,-0.16666666666666666,0.50000000000000000000,0.25000000000000000000
107,100,mixed_or_stable,2,1.12500000000000000000,1.125,0.50000000000000000000,0.50000000000000000000
107,290,mixed_or_stable,2,-0.20833333333333333334,-0.20833333333333337,0.50000000000000000000,0.50000000000000000000
107,300,mixed_or_stable,2,0.75000000000000000000,0.75,0.50000000000000000000,0.50000000000000000000
107,360,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
107,420,mixed_or_stable,2,0.25000000000000000000,0.25,0.50000000000000000000,0.50000000000000000000
107,430,systematic_underforecast,3,0.77777777777777777778,0.3333333333333333,0.00000000000000000000,0.66666666666666666667
107,450,systematic_underforecast,5,0.54523809523809523809,0.5,0.40000000000000000000,0.60000000000000000000
107,470,mixed_or_stable,2,0.13333333333333333334,0.1333333333333333,0.50000000000000000000,0.50000000000000000000
107,500,mixed_or_stable,4,0.37916666666666666667,-0.041666666666666685,0.50000000000000000000,0.50000000000000000000
107,510,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
107,540,systematic_overforecast,2,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
107,550,systematic_underforecast,2,0.75000000000000000000,0.75,0.00000000000000000000,1.00000000000000000000
107,560,systematic_underforecast,4,0.70833333333333332500,0.75,0.00000000000000000000,0.75000000000000000000
107,590,systematic_underforecast,1,5.0000000000000000,5.0,0.00000000000000000000,1.00000000000000000000
107,605,systematic_overforecast,3,-0.02777777777777777778,-0.3333333333333333,0.66666666666666666667,0.33333333333333333333
107,610,systematic_underforecast,3,0.52777777777777777778,0.3333333333333333,0.33333333333333333333,0.66666666666666666667
107,630,systematic_underforecast,1,7.0000000000000000,7.0,0.00000000000000000000,1.00000000000000000000
107,650,systematic_underforecast,1,2.5000000000000000,2.5,0.00000000000000000000,1.00000000000000000000
107,660,mixed_or_stable,3,1.00000000000000000000,0.0,0.00000000000000000000,0.33333333333333333333
107,670,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
107,999999,mixed_or_stable,43,0.85207215265354800239,0.0,0.44186046511627906977,0.44186046511627906977
108,40,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
108,60,mixed_or_stable,2,-0.23333333333333333334,-0.23333333333333328,0.50000000000000000000,0.50000000000000000000
108,74,systematic_underforecast,3,0.92857142857142857143,1.0,0.33333333333333333333,0.66666666666666666667
108,80,mixed_or_stable,6,0.42361111111111111111,-0.16666666666666666,0.50000000000000000000,0.33333333333333333333
108,90,systematic_overforecast,3,2.50000000000000000000,-0.7,0.66666666666666666667,0.33333333333333333333
108,100,systematic_overforecast,1,-0.14285714285714285714,-0.14285714285714285,1.00000000000000000000,0.00000000000000000000
108,190,systematic_underforecast,1,2.0000000000000000,2.0,0.00000000000000000000,1.00000000000000000000
108,200,systematic_underforecast,1,4.0000000000000000,4.0,0.00000000000000000000,1.00000000000000000000
108,220,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
108,230,systematic_overforecast,2,-0.62222222222222222222,-0.6222222222222222,1.00000000000000000000,0.00000000000000000000
108,255,systematic_underforecast,2,2.58333333333333333334,2.583333333333333,0.00000000000000000000,1.00000000000000000000
108,300,mixed_or_stable,2,-0.42857142857142857143,-0.42857142857142855,0.50000000000000000000,0.00000000000000000000
108,320,systematic_overforecast,1,-0.71428571428571428571,-0.7142857142857143,1.00000000000000000000,0.00000000000000000000
108,360,mixed_or_stable,2,3.16666666666666666667,3.166666666666667,0.50000000000000000000,0.50000000000000000000
108,370,mixed_or_stable,3,-0.30000000000000000000,0.0,0.33333333333333333333,0.00000000000000000000
108,390,mixed_or_stable,4,0.25000000000000000000,0.0,0.00000000000000000000,0.25000000000000000000
108,400,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
108,420,systematic_overforecast,3,0.78888888888888888889,-0.8,0.66666666666666666667,0.33333333333333333333
108,440,systematic_underforecast,5,0.37846320346320346987,0.375,0.40000000000000000000,0.60000000000000000000
108,470,systematic_overforecast,1,-0.88888888888888888889,-0.8888888888888888,1.00000000000000000000,0.00000000000000000000
108,480,mixed_or_stable,2,-0.05000000000000000000,-0.04999999999999993,0.50000000000000000000,0.50000000000000000000
108,500,systematic_overforecast,3,0.59722222222222222222,-0.3333333333333333,0.66666666666666666667,0.33333333333333333333
108,510,mixed_or_stable,2,1.50000000000000000000,1.5,0.00000000000000000000,0.50000000000000000000
108,530,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
108,550,systematic_underforecast,1,6.0000000000000000,6.0,0.00000000000000000000,1.00000000000000000000
108,560,mixed_or_stable,2,2.57142857142857142857,2.571428571428571,0.50000000000000000000,0.50000000000000000000
108,570,mixed_or_stable,4,1.41071428571428571429,0.25,0.50000000000000000000,0.50000000000000000000
108,605,systematic_underforecast,3,2.71428571428571428571,3.0,0.33333333333333333333,0.66666666666666666667
108,610,systematic_overforecast,1,-0.75000000000000000000,-0.75,1.00000000000000000000,0.00000000000000000000
108,620,systematic_underforecast,1,0.60000000000000000000,0.6,0.00000000000000000000,1.00000000000000000000
108,650,mixed_or_stable,4,0.12500000000000000000,0.0,0.25000000000000000000,0.25000000000000000000
108,660,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
108,670,systematic_overforecast,1,-0.60000000000000000000,-0.6,1.00000000000000000000,0.00000000000000000000
108,999999,mixed_or_stable,37,0.56149721149721149541,0.0,0.45945945945945945946,0.45945945945945945946
109,10,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
109,50,mixed_or_stable,2,1.70000000000000000000,1.6999999999999997,0.50000000000000000000,0.50000000000000000000
109,60,systematic_overforecast,3,0.52380952380952380952,-0.42857142857142855,0.66666666666666666667,0.33333333333333333333
109,74,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
109,90,mixed_or_stable,7,0.66666666666666666667,0.3333333333333333,0.28571428571428571429,0.57142857142857142857
109,100,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
109,190,systematic_underforecast,1,6.0000000000000000,6.0,0.00000000000000000000,1.00000000000000000000
109,220,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
109,230,mixed_or_stable,2,0.50000000000000000000,0.5,0.00000000000000000000,0.50000000000000000000
109,310,mixed_or_stable,2,0.82142857142857142857,0.8214285714285715,0.50000000000000000000,0.50000000000000000000
109,330,mixed_or_stable,2,-0.33333333333333333334,-0.3333333333333333,0.50000000000000000000,0.00000000000000000000
109,360,mixed_or_stable,3,0.69047619047619047619,0.0,0.33333333333333333333,0.33333333333333333333
109,380,systematic_underforecast,1,2.0000000000000000,2.0,0.00000000000000000000,1.00000000000000000000
109,400,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
109,420,systematic_underforecast,1,5.0000000000000000,5.0,0.00000000000000000000,1.00000000000000000000
109,430,systematic_underforecast,2,1.16666666666666666667,1.1666666666666667,0.00000000000000000000,1.00000000000000000000
109,440,systematic_overforecast,5,0.38666666666666666667,-0.5,0.80000000000000000000,0.20000000000000000000
109,465,systematic_underforecast,1,2.5000000000000000,2.5,0.00000000000000000000,1.00000000000000000000
109,470,mixed_or_stable,4,0.41666666666666666667,0.08333333333333331,0.50000000000000000000,0.50000000000000000000
109,530,mixed_or_stable,4,0.92500000000000000000,0.25,0.50000000000000000000,0.50000000000000000000
109,540,mixed_or_stable,4,0.38839285714285714286,0.38095238095238093,0.50000000000000000000,0.50000000000000000000
109,550,mixed_or_stable,2,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
109,560,mixed_or_stable,2,-0.25000000000000000000,-0.25,0.50000000000000000000,0.00000000000000000000
109,570,mixed_or_stable,2,0.33333333333333333334,0.3333333333333333,0.50000000000000000000,0.50000000000000000000
109,585,mixed_or_stable,3,0.55555555555555555556,0.0,0.33333333333333333333,0.33333333333333333333
109,590,systematic_underforecast,1,4.0000000000000000,4.0,0.00000000000000000000,1.00000000000000000000
109,605,systematic_underforecast,2,0.75000000000000000000,0.75,0.00000000000000000000,1.00000000000000000000
109,610,systematic_overforecast,5,-0.26666666666666666667,-0.3333333333333333,0.80000000000000000000,0.20000000000000000000
109,620,mixed_or_stable,2,0.25000000000000000000,0.25,0.50000000000000000000,0.50000000000000000000
109,650,mixed_or_stable,5,1.31111111111111111111,0.0,0.40000000000000000000,0.20000000000000000000
109,660,mixed_or_stable,2,1.50000000000000000000,1.5,0.00000000000000000000,0.50000000000000000000
109,670,systematic_underforecast,3,2.11111111111111111111,2.0,0.33333333333333333333,0.66666666666666666667
109,999999,mixed_or_stable,38,1.18083429728166570184,-0.07142857142857142,0.50000000000000000000,0.47368421052631578947
110,35,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
110,72,systematic_underforecast,1,2.0000000000000000,2.0,0.00000000000000000000,1.00000000000000000000
110,74,systematic_overforecast,3,0.13888888888888888889,-0.25,0.66666666666666666667,0.33333333333333333333
110,90,systematic_underforecast,1,3.0000000000000000,3.0,0.00000000000000000000,1.00000000000000000000
110,100,systematic_overforecast,1,-0.70000000000000000000,-0.7,1.00000000000000000000,0.00000000000000000000
110,190,mixed_or_stable,2,-0.43750000000000000000,-0.4375,0.50000000000000000000,0.00000000000000000000
110,220,mixed_or_stable,2,0.66666666666666665000,0.6666666666666666,0.00000000000000000000,0.50000000000000000000
110,260,mixed_or_stable,2,0.75000000000000000000,0.75,0.50000000000000000000,0.50000000000000000000
110,290,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
110,300,mixed_or_stable,2,0.16666666666666666667,0.16666666666666663,0.50000000000000000000,0.50000000000000000000
110,310,systematic_overforecast,1,-0.83333333333333333333,-0.8333333333333334,1.00000000000000000000,0.00000000000000000000
110,320,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
110,340,systematic_overforecast,1,-0.66666666666666666667,-0.6666666666666666,1.00000000000000000000,0.00000000000000000000
110,360,mixed_or_stable,4,0.70833333333333333333,0.25,0.25000000000000000000,0.50000000000000000000
110,370,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
110,410,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
110,440,systematic_overforecast,3,0.69444444444444444444,-0.25,0.66666666666666666667,0.33333333333333333333
110,450,systematic_overforecast,1,-0.83333333333333333333,-0.8333333333333334,1.00000000000000000000,0.00000000000000000000
110,465,systematic_overforecast,1,-0.80000000000000000000,-0.8,1.00000000000000000000,0.00000000000000000000
110,470,systematic_underforecast,1,0.16666666666666666667,0.16666666666666666,0.00000000000000000000,1.00000000000000000000
110,490,systematic_underforecast,1,5.0000000000000000,5.0,0.00000000000000000000,1.00000000000000000000
110,500,mixed_or_stable,3,0.41666666666666666667,0.0,0.33333333333333333333,0.33333333333333333333
110,530,mixed_or_stable,2,0.25000000000000000000,0.25,0.50000000000000000000,0.50000000000000000000
110,540,mixed_or_stable,2,2.08333333333333333334,2.083333333333333,0.50000000000000000000,0.50000000000000000000
110,550,mixed_or_stable,2,2.57142857142857142857,2.571428571428571,0.50000000000000000000,0.50000000000000000000
110,560,systematic_overforecast,5,0.60000000000000000000,-0.5,0.60000000000000000000,0.40000000000000000000
110,570,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
110,585,systematic_underforecast,1,4.0000000000000000,4.0,0.00000000000000000000,1.00000000000000000000
110,605,mixed_or_stable,2,1.50000000000000000000,1.5,0.00000000000000000000,0.50000000000000000000
110,610,mixed_or_stable,2,2.78571428571428571429,2.785714285714286,0.50000000000000000000,0.50000000000000000000
110,630,mixed_or_stable,3,0.05555555555555555556,0.0,0.33333333333333333333,0.33333333333333333333
110,650,mixed_or_stable,2,3.08333333333333333334,3.083333333333333,0.50000000000000000000,0.50000000000000000000
110,660,systematic_underforecast,3,3.03703703703703703704,2.0,0.33333333333333333333,0.66666666666666666667
110,670,mixed_or_stable,6,0.30555555555555555556,0.16666666666666666,0.33333333333333333333,0.50000000000000000000
110,999999,mixed_or_stable,45,0.59869297369297369371,0.0,0.35555555555555555556,0.48888888888888888889
111,40,systematic_underforecast,1,1.50000000000000000000,1.5,0.00000000000000000000,1.00000000000000000000
111,60,systematic_overforecast,2,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
111,80,mixed_or_stable,4,0.44444444444444443611,0.5,0.50000000000000000000,0.50000000000000000000
111,100,mixed_or_stable,3,1.13333333333333333333,0.0,0.33333333333333333333,0.33333333333333333333
111,200,systematic_overforecast,1,-0.75000000000000000000,-0.75,1.00000000000000000000,0.00000000000000000000
111,290,systematic_underforecast,1,2.0000000000000000,2.0,0.00000000000000000000,1.00000000000000000000
111,300,systematic_underforecast,1,4.0000000000000000,4.0,0.00000000000000000000,1.00000000000000000000
111,310,mixed_or_stable,2,-0.25000000000000000000,-0.25,0.50000000000000000000,0.00000000000000000000
111,320,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
111,340,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
111,360,mixed_or_stable,3,0.44444444444444444444,0.0,0.33333333333333333333,0.33333333333333333333
111,370,mixed_or_stable,4,0.29166666666666666667,0.25,0.25000000000000000000,0.50000000000000000000
111,380,mixed_or_stable,2,0.08333333333333333334,0.08333333333333331,0.50000000000000000000,0.50000000000000000000
111,390,systematic_overforecast,1,-0.25000000000000000000,-0.25,1.00000000000000000000,0.00000000000000000000
111,400,systematic_underforecast,1,8.0000000000000000,8.0,0.00000000000000000000,1.00000000000000000000
111,410,systematic_overforecast,1,-0.66666666666666666667,-0.6666666666666666,1.00000000000000000000,0.00000000000000000000
111,430,systematic_underforecast,1,6.0000000000000000,6.0,0.00000000000000000000,1.00000000000000000000
111,440,systematic_overforecast,3,2.54761904761904761905,-0.5,0.66666666666666666667,0.33333333333333333333
111,450,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
111,470,mixed_or_stable,4,0.00000000000000000000,-0.25,0.50000000000000000000,0.25000000000000000000
111,480,mixed_or_stable,2,0.50000000000000000000,0.5,0.00000000000000000000,0.50000000000000000000
111,490,mixed_or_stable,2,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
111,500,systematic_overforecast,3,-0.15476190476190476190,-0.7142857142857143,0.66666666666666666667,0.33333333333333333333
111,530,mixed_or_stable,2,-0.41666666666666666667,-0.4166666666666667,0.50000000000000000000,0.00000000000000000000
111,550,systematic_underforecast,1,7.0000000000000000,7.0,0.00000000000000000000,1.00000000000000000000
111,560,systematic_overforecast,1,-0.33333333333333333333,-0.3333333333333333,1.00000000000000000000,0.00000000000000000000
111,570,systematic_overforecast,1,-0.33333333333333333333,-0.3333333333333333,1.00000000000000000000,0.00000000000000000000
111,590,mixed_or_stable,2,0.00000000000000000000,0.0,0.50000000000000000000,0.50000000000000000000
111,605,systematic_overforecast,3,-0.24444444444444444444,-0.3333333333333333,0.66666666666666666667,0.00000000000000000000
111,610,systematic_underforecast,1,0.66666666666666666667,0.6666666666666666,0.00000000000000000000,1.00000000000000000000
111,620,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
111,650,systematic_underforecast,3,0.87777777777777776667,1.0,0.33333333333333333333,0.66666666666666666667
111,670,systematic_overforecast,1,-0.66666666666666666667,-0.6666666666666666,1.00000000000000000000,0.00000000000000000000
111,999999,mixed_or_stable,35,1.24490929705215419406,0.0,0.40000000000000000000,0.45714285714285714286
112,35,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
112,50,systematic_underforecast,2,1.6666666666666667,1.6666666666666665,0.00000000000000000000,1.00000000000000000000
112,74,mixed_or_stable,2,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
112,80,systematic_overforecast,1,-0.71428571428571428571,-0.7142857142857143,1.00000000000000000000,0.00000000000000000000
112,90,mixed_or_stable,6,0.38492063492063492064,0.0,0.33333333333333333333,0.33333333333333333333
112,100,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
112,120,mixed_or_stable,2,0.36111111111111111111,0.36111111111111105,0.50000000000000000000,0.50000000000000000000
112,160,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
112,200,systematic_overforecast,1,-0.87500000000000000000,-0.875,1.00000000000000000000,0.00000000000000000000
112,220,mixed_or_stable,2,2.60000000000000000000,2.5999999999999996,0.50000000000000000000,0.50000000000000000000
112,300,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
112,360,systematic_underforecast,1,0.50000000000000000000,0.5,0.00000000000000000000,1.00000000000000000000
112,370,mixed_or_stable,2,-0.25000000000000000000,-0.25,0.50000000000000000000,0.00000000000000000000
112,390,systematic_overforecast,1,-0.66666666666666666667,-0.6666666666666666,1.00000000000000000000,0.00000000000000000000
112,400,systematic_overforecast,6,0.25595238095238094683,-0.29166666666666663,0.66666666666666666667,0.33333333333333333333
112,420,mixed_or_stable,2,0.50000000000000000000,0.5,0.00000000000000000000,0.50000000000000000000
112,440,mixed_or_stable,2,-0.12500000000000000000,-0.125,0.50000000000000000000,0.00000000000000000000
112,470,mixed_or_stable,2,-0.15000000000000000000,-0.15000000000000002,0.50000000000000000000,0.50000000000000000000
112,490,systematic_overforecast,1,-0.85714285714285714286,-0.8571428571428571,1.00000000000000000000,0.00000000000000000000
112,500,systematic_underforecast,3,0.47222222222222222222,0.6666666666666666,0.33333333333333333333,0.66666666666666666667
112,510,mixed_or_stable,1,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
112,530,systematic_overforecast,1,-0.85714285714285714286,-0.8571428571428571,1.00000000000000000000,0.00000000000000000000
112,540,mixed_or_stable,4,1.28571428571428571429,0.0,0.25000000000000000000,0.25000000000000000000
112,550,mixed_or_stable,4,1.43750000000000000000,-0.25,0.50000000000000000000,0.25000000000000000000
112,560,mixed_or_stable,2,0.50000000000000000000,0.5,0.00000000000000000000,0.50000000000000000000
112,570,systematic_overforecast,1,-0.66666666666666666667,-0.6666666666666666,1.00000000000000000000,0.00000000000000000000
112,585,mixed_or_stable,2,1.00000000000000000000,1.0,0.50000000000000000000,0.50000000000000000000
112,605,systematic_underforecast,3,1.00000000000000000000,0.5,0.33333333333333333333,0.66666666666666666667
112,610,systematic_overforecast,3,-0.41666666666666666667,-0.5,0.66666666666666666667,0.00000000000000000000
112,620,systematic_underforecast,3,1.70833333333333333333,3.0,0.33333333333333333333,0.66666666666666666667
112,650,mixed_or_stable,3,-0.22222222222222222222,0.0,0.33333333333333333333,0.00000000000000000000
112,670,systematic_overforecast,1,-0.80000000000000000000,-0.8,1.00000000000000000000,0.00000000000000000000
112,999999,mixed_or_stable,36,0.56688797313797313612,0.0,0.38888888888888888889,0.44444444444444444444
113,35,mixed_or_stable,2,0.08333333333333333334,0.08333333333333331,0.50000000000000000000,0.50000000000000000000
113,50,systematic_overforecast,3,-0.19444444444444444445,-0.25,0.66666666666666666667,0.33333333333333333333
113,60,systematic_underforecast,1,1.50000000000000000000,1.5,0.00000000000000000000,1.00000000000000000000
113,74,systematic_overforecast,1,-0.25000000000000000000,-0.25,1.00000000000000000000,0.00000000000000000000
113,80,mixed_or_stable,2,2.85714285714285714286,2.857142857142857,0.50000000000000000000,0.50000000000000000000
113,90,mixed_or_stable,4,0.40833333333333333334,0.16666666666666669,0.50000000000000000000,0.50000000000000000000
113,100,mixed_or_stable,3,0.75000000000000000000,0.0,0.33333333333333333333,0.33333333333333333333
113,200,systematic_overforecast,1,-0.50000000000000000000,-0.5,1.00000000000000000000,0.00000000000000000000
113,220,mixed_or_stable,2,1.00000000000000000000,1.0,0.00000000000000000000,0.50000000000000000000
113,230,systematic_underforecast,1,0.25000000000000000000,0.25,0.00000000000000000000,1.00000000000000000000
113,240,systematic_overforecast,1,-0.66666666666666666667,-0.6666666666666666,1.00000000000000000000,0.00000000000000000000
113,260,systematic_overforecast,1,-0.66666666666666666667,-0.6666666666666666,1.00000000000000000000,0.00000000000000000000
113,290,mixed_or_stable,3,0.25000000000000000000,0.0,0.33333333333333333333,0.33333333333333333333
113,380,systematic_overforecast,3,-0.24444444444444444444,-0.3333333333333333,0.66666666666666666667,0.00000000000000000000
113,430,systematic_underforecast,1,2.0000000000000000,2.0,0.00000000000000000000,1.00000000000000000000
113,440,systematic_overforecast,5,0.80666666666666666667,-0.5,0.60000000000000000000,0.40000000000000000000
113,450,systematic_overforecast,1,-0.62500000000000000000,-0.625,1.00000000000000000000,0.00000000000000000000
113,465,systematic_underforecast,1,1.00000000000000000000,1.0,0.00000000000000000000,1.00000000000000000000
